Code_ID,Timestamp,Interval_s,Num_Transactions,Time_Min,Time_Max,Mean_Time,Num_Retries,Num_Wrong_Transactions
8,2024-06-02 21:47:18,60,2826,0,28,14.455,1,199
8,2024-06-02 21:48:18,60,2472,4,178,91.115,0,145
8,2024-06-02 21:49:18,60,2473,3,27,15.715802652418636,0,145
8,2024-06-02 21:50:18,60,2327,2,366,184.79500000000002,0,244
8,2024-06-02 21:51:18,60,2326,3,28,15.555,0,244
8,2024-06-02 21:52:18,60,2431,2,25,14.36750893902779,0,142
8,2024-06-02 21:53:18,60,2429,3,28,15.52,0,144
8,2024-06-02 21:54:18,60,2668,1,5343,2672.735,12,177
8,2024-06-02 21:55:18,60,2668,1,5585,2793.86,12,178
8,2024-06-02 21:56:18,60,2602,2,2090,1046.005,0,147
8,2024-06-02 21:57:18,60,2603,2,2017,1010.01,1,148
8,2024-06-02 21:58:18,60,2406,2,338,170.77,0,155
8,2024-06-02 21:59:18,60,2405,2,28,15.46,1,155
8,2024-06-02 22:00:18,60,2175,3,28,15.53,1,142
8,2024-06-02 22:01:18,60,2174,3,178,90.69500000000001,1,142
8,2024-06-02 22:02:18,60,2567,1,2401,1201.2690010840881,11,198
8,2024-06-02 22:03:18,60,2566,0,4186,2093.5,10,199
8,2024-06-02 22:04:18,60,2538,2,1386,694.745,0,177
8,2024-06-02 22:05:18,60,2536,3,301,152.48499999999999,0,175
8,2024-06-02 22:06:18,60,2549,3,677,340.51,1,233
8,2024-06-02 22:07:18,60,2551,2,30,16.60794061097244,1,235
8,2024-06-02 22:08:18,60,2233,1,1226,614.135,1,127
8,2024-06-02 22:09:18,60,2235,1,28,14.985,1,129
8,2024-06-02 22:10:18,60,2370,3,28,15.555,0,183
8,2024-06-02 22:11:19,60,2371,3,28,15.504999999999999,0,184
8,2024-06-02 22:12:19,60,2241,2,28,15.46,0,115
8,2024-06-02 22:13:19,60,2239,2,176,89.675,0,115
8,2024-06-02 22:14:19,60,2461,1,991,496.4386467610035,0,227
8,2024-06-02 22:15:19,60,2461,1,28,14.51,0,227
8,2024-06-02 22:16:19,60,2437,2,28,15.47,0,211
8,2024-06-02 22:17:19,60,2439,3,426,214.61499999999998,0,211
8,2024-06-02 22:18:19,60,2489,2,1135,569.02,1,198
8,2024-06-02 22:19:19,60,2487,2,793,398.315,1,197
8,2024-06-02 22:20:19,60,2414,2,265,134.215,0,198
8,2024-06-02 22:21:19,60,2413,2,28,15.485,0,199
8,2024-06-02 22:22:19,60,1944,4,1548,776.4499999999999,0,143
8,2024-06-02 22:23:19,60,1944,3,1731,867.695,1,144
8,2024-06-02 22:24:19,60,2063,4,503,253.61499999999998,0,161
8,2024-06-02 22:25:19,60,2064,4,172,88.22,0,161
8,2024-06-02 22:26:19,60,2423,1,3586,1793.72,3,268
8,2024-06-02 22:27:19,60,2423,1,2990,1495.715,3,270
8,2024-06-02 22:28:19,60,2313,1,5054,2527.625,6,136
8,2024-06-02 22:29:19,60,2313,0,4620,2310.915,5,136
8,2024-06-02 22:30:19,60,1928,2,28,15.48,0,160
8,2024-06-02 22:31:19,60,1928,2,26,14.587588724122035,0,160
8,2024-06-02 22:32:19,60,1972,2,961,482.305,0,140
8,2024-06-02 22:33:19,60,1971,2,27,15.405309973401968,1,141
8,2024-06-02 22:34:19,60,2376,3,28,15.515,0,267
8,2024-06-02 22:35:20,60,2374,3,156,79.63,0,266
8,2024-06-02 22:36:20,60,2125,2,28,15.475,1,187
8,2024-06-02 22:37:20,60,2148,3,28,15.504999999999999,0,207
8,2024-06-02 22:38:20,60,2012,3,555,279.16999999999996,1,145
8,2024-06-02 22:39:20,60,2127,2,256,129.57,1,206
8,2024-06-02 22:40:20,60,2196,3,28,15.565,1,153
8,2024-06-02 22:41:20,60,2196,2,1648,825.69,1,187
8,2024-06-02 22:42:20,60,1995,3,28,15.51,0,189
8,2024-06-02 22:43:20,60,1977,3,302,153.01500000000001,1,171
8,2024-06-02 22:44:20,60,2184,2,1039,521.34,0,171
8,2024-06-02 22:45:20,60,2069,2,1266,634.78,0,196
8,2024-06-02 22:46:20,60,1981,4,2881,1443.1149968035115,0,96
8,2024-06-02 22:47:20,60,2283,1,2461,1231.575,0,217
8,2024-06-02 22:48:20,60,1803,2,28,15.46,0,134
8,2024-06-02 22:49:20,60,1624,3,28,15.53,0,192
8,2024-06-02 22:50:20,60,1699,2,28,15.810035470311721,0,181
8,2024-06-02 22:51:20,60,1715,2,622,312.79533850440606,1,178
8,2024-06-02 22:52:20,60,1854,3,643,323.39,1,135
8,2024-06-02 22:53:20,60,1722,2,25,14.078303727237097,0,258
8,2024-06-02 22:54:20,60,1700,2,442,222.415,1,179
8,2024-06-02 22:55:20,60,1617,0,25,13.10610206442072,1,133
8,2024-06-02 22:56:20,60,1830,3,458,230.8,1,154
8,2024-06-02 22:57:20,60,1660,3,30,16.718681420480696,1,143
8,2024-06-02 22:58:20,60,1777,3,422,212.965,0,131
8,2024-06-02 22:59:20,60,2047,3,28,15.54,0,225
8,2024-06-02 23:00:21,60,1790,3,500,251.75632001325047,1,178
8,2024-06-02 23:01:21,60,1651,3,1146,574.755,0,217
8,2024-06-02 23:02:21,60,1705,3,729,366.485,0,131
8,2024-06-02 23:03:21,60,1846,2,119,61.03,1,185
8,2024-06-02 23:04:21,60,1933,2,30,16.478027537684873,0,121
8,2024-06-02 23:05:21,60,1572,2,913,458.1444955222703,0,160
8,2024-06-02 23:06:21,60,1681,2,1157,579.82,0,150
8,2024-06-02 23:07:21,60,1905,2,28,15.485,0,173
8,2024-06-02 23:08:21,60,1812,2,29,15.699526022729275,1,108
8,2024-06-02 23:09:21,60,1702,2,161,82.42,0,212
8,2024-06-02 23:10:21,60,1790,2,28,15.495000000000001,0,130
8,2024-06-02 23:11:21,60,1784,2,479,240.67,1,168
8,2024-06-02 23:12:21,60,1403,2,1116,559.785,0,120
8,2024-06-02 23:13:21,60,1362,2,59,30.56,0,223
8,2024-06-02 23:14:21,60,1404,3,594,298.645,1,166
8,2024-06-02 23:15:21,60,1402,2,28,15.0,1,201
8,2024-06-02 23:16:21,60,1558,2,28,15.415,0,174
8,2024-06-02 23:17:21,60,1323,2,1521,762.1468528820834,0,129
8,2024-06-02 23:18:21,60,1249,3,966,484.82,0,149
8,2024-06-02 23:19:21,60,1426,3,616,309.935,0,194
8,2024-06-02 23:20:21,60,1301,3,28,15.55,0,109
8,2024-06-02 23:21:21,60,1260,2,28,15.45,0,165
8,2024-06-02 23:22:21,60,1332,2,28,15.46,0,175
8,2024-06-02 23:23:21,60,1305,2,512,257.09499999999997,1,154
8,2024-06-02 23:24:21,60,1358,1,28,14.995,0,150
8,2024-06-02 23:25:21,60,1362,3,222,112.65867781610477,0,199
8,2024-06-02 23:26:22,60,1347,3,28,15.53,1,224
8,2024-06-02 23:27:22,60,1282,1,470,236.2413978761778,0,114
8,2024-06-02 23:28:22,60,1224,2,934,468.34,0,111
8,2024-06-02 23:29:22,60,1266,1,852,427.08500000000004,0,188
8,2024-06-02 23:30:22,60,1207,2,28,15.45,0,178
8,2024-06-02 23:31:22,60,1299,3,30,16.91,0,122
8,2024-06-02 23:32:22,60,1343,1,28,14.945,0,188
8,2024-06-02 23:33:22,60,988,2,441,222.06514234712,0,120
8,2024-06-02 23:34:22,60,1301,2,275,138.95999999999998,1,210
8,2024-06-02 23:35:22,60,1191,3,28,15.525,1,127
8,2024-06-02 23:36:22,60,1221,1,1180,591.22,0,111
8,2024-06-02 23:37:22,60,1136,2,1112,557.4399999999999,0,132
8,2024-06-02 23:38:22,60,1138,1,28,14.98,0,178
8,2024-06-02 23:39:22,60,1160,2,305,154.21,0,140
8,2024-06-02 23:40:22,60,1227,3,312,157.91,0,152
8,2024-06-02 23:41:22,60,1159,3,708,355.91778500322783,1,168
8,2024-06-02 23:42:22,60,1236,3,26,14.820500466834353,0,142
8,2024-06-02 23:43:22,60,1122,3,386,194.5177136614862,0,129
8,2024-06-02 23:44:22,60,1289,2,359,180.94,0,146
8,2024-06-02 23:45:22,60,1083,1,28,14.94,0,201
8,2024-06-02 23:46:22,60,1239,3,322,162.97,1,140
8,2024-06-02 23:47:22,60,1184,2,28,15.47,0,143
8,2024-06-02 23:48:22,60,1283,1,27,14.70010752479967,1,153
8,2024-06-02 23:49:22,60,1219,2,25,14.424114327907702,1,155
8,2024-06-02 23:50:22,60,1199,2,28,15.48,1,163
8,2024-06-02 23:51:22,60,1208,3,767,385.18,1,170
8,2024-06-02 23:52:23,60,1307,2,442,222.74,0,112
8,2024-06-02 23:53:23,60,1195,2,28,15.46,0,151
8,2024-06-02 23:54:23,60,1206,3,28,15.54,0,148
8,2024-06-02 23:55:23,60,1235,3,350,176.555,0,200
8,2024-06-02 23:56:23,60,1339,2,431,217.19,1,223
8,2024-06-02 23:57:23,60,1100,1,28,14.955,0,130
8,2024-06-02 23:58:23,60,1099,3,28,15.575,0,177
8,2024-06-02 23:59:23,60,1206,1,190,96.425,0,148
8,2024-06-03 07:01:11,60,248,3,704,354.37240043235624,0,91
8,2024-06-03 07:02:11,60,249,3,27,15.476102175171881,1,91
8,2024-06-03 07:03:11,60,278,3,431,217.76,0,89
8,2024-06-03 07:04:11,60,276,4,28,16.095,0,89
8,2024-06-03 07:05:11,60,262,3,28,15.96,1,90
8,2024-06-03 07:06:11,60,261,4,641,322.96000000000004,1,91
8,2024-06-03 07:07:11,60,307,4,28,16.02,0,90
8,2024-06-03 07:08:12,60,306,3,27,15.711590464397677,0,90
8,2024-06-03 07:09:12,60,277,4,31,17.74728070237388,0,90
8,2024-06-03 07:10:12,60,275,3,28,15.99,0,89
8,2024-06-03 07:11:12,60,296,3,28,15.995000000000001,0,91
8,2024-06-03 07:12:12,60,297,4,28,16.05,0,92
8,2024-06-03 07:13:12,60,393,4,28,16.03,0,89
8,2024-06-03 07:14:12,60,394,3,28,15.97,1,90
8,2024-06-03 07:15:12,60,274,3,431,217.22,0,93
8,2024-06-03 07:16:12,60,274,3,40,21.745,0,94
8,2024-06-03 07:17:12,60,304,3,28,15.5,1,93
8,2024-06-03 07:18:12,60,304,3,761,382.2,1,92
8,2024-06-03 07:19:12,60,319,3,632,317.89276361492324,0,92
8,2024-06-03 07:20:12,60,321,3,171,87.305,0,93
8,2024-06-03 07:21:12,60,283,3,27,15.501854420477011,1,90
8,2024-06-03 07:22:12,60,284,2,91,47.425,0,91
8,2024-06-03 07:23:12,60,319,3,164,84.19472132320229,1,91
8,2024-06-03 07:24:12,60,321,4,25,14.604919652169393,1,90
8,2024-06-03 07:25:12,60,352,3,1244,624.21,0,89
8,2024-06-03 07:26:12,60,352,4,403,203.79000000000002,0,90
8,2024-06-03 07:27:12,60,301,3,1292,648.23,0,93
8,2024-06-03 07:28:12,60,299,3,358,181.15543160936588,0,92
8,2024-06-03 07:29:12,60,314,3,28,15.91,0,90
8,2024-06-03 07:30:13,60,313,4,118,61.35603109986092,0,90
8,2024-06-03 07:31:13,60,351,2,28,15.495000000000001,1,90
8,2024-06-03 07:32:13,60,351,2,28,15.595584457110638,1,90
8,2024-06-03 07:33:13,60,288,4,516,260.11,1,88
8,2024-06-03 07:34:13,60,289,3,24,13.998430812395322,0,86
8,2024-06-03 07:35:13,60,306,4,29,16.809790878882936,0,95
8,2024-06-03 07:36:13,60,306,3,183,93.78,0,94
8,2024-06-03 07:37:13,60,317,3,536,270.005,1,89
8,2024-06-03 07:38:13,60,316,3,208,105.94671447706729,1,90
8,2024-06-03 07:39:13,60,294,4,145,75.09867206286906,0,98
8,2024-06-03 07:40:13,60,295,3,28,15.94,0,99
8,2024-06-03 07:41:13,60,622,3,28,15.545,0,91
8,2024-06-03 07:42:13,60,623,3,28,15.515,1,89
8,2024-06-03 07:43:13,60,545,4,480,242.54,0,92
8,2024-06-03 07:44:13,60,546,4,700,352.265,0,92
8,2024-06-03 07:45:13,60,325,2,28,15.111023282643746,0,95
8,2024-06-03 07:46:13,60,325,2,580,291.2,0,97
8,2024-06-03 07:47:13,60,348,2,28,15.39,0,92
8,2024-06-03 07:48:13,60,349,3,1547,775.495,0,90
8,2024-06-03 07:49:13,60,327,2,30,16.46145898985704,0,98
8,2024-06-03 07:50:13,60,327,3,798,400.7757617961421,0,96
8,2024-06-03 07:51:13,60,324,3,1077,540.83,0,90
8,2024-06-03 07:52:14,60,325,3,679,341.5450861485708,0,91
8,2024-06-03 07:53:14,60,341,3,28,15.92,1,90
8,2024-06-03 07:54:14,60,341,4,28,16.25721640957339,0,92
8,2024-06-03 07:55:14,60,384,2,68,35.964999999999996,1,92
8,2024-06-03 07:56:14,60,383,2,596,299.85499999999996,0,93
8,2024-06-03 07:57:14,60,314,3,56,29.89,1,95
8,2024-06-03 07:58:14,60,314,3,28,15.55,0,95
8,2024-06-03 07:59:14,60,338,1,76,39.309999999999995,0,90
8,2024-06-03 08:00:14,60,340,2,189,95.88499999999999,0,91
8,2024-06-03 08:01:14,60,339,3,28,15.54,1,92
8,2024-06-03 08:02:14,60,339,3,26,14.747478608814166,0,92
8,2024-06-03 08:03:14,60,351,3,590,297.265,0,91
8,2024-06-03 08:04:14,60,350,4,28,16.085,1,89
8,2024-06-03 08:05:14,60,335,3,28,15.504999999999999,0,91
8,2024-06-03 08:06:14,60,335,3,29,16.02,0,90
8,2024-06-03 08:07:14,60,359,3,347,175.89999999999998,0,92
8,2024-06-03 08:08:14,60,359,3,1336,670.015,0,90
8,2024-06-03 08:09:14,60,287,3,1359,681.315,1,91
8,2024-06-03 08:10:14,60,287,3,27,15.38862847329124,0,93
8,2024-06-03 08:11:14,60,373,2,28,15.495000000000001,1,89
8,2024-06-03 08:12:14,60,374,3,193,98.33500000000001,0,91
8,2024-06-03 08:13:14,60,388,3,1927,965.2900630091494,1,89
8,2024-06-03 08:14:14,60,386,2,28,15.385,0,90
8,2024-06-03 08:15:14,60,386,3,380,192.0,0,89
8,2024-06-03 08:16:15,60,570,4,28,16.025,0,92
8,2024-06-03 08:17:15,60,571,3,875,439.75164675964135,0,92
8,2024-06-03 08:18:15,60,570,4,341,172.995,1,93
8,2024-06-03 08:19:15,60,783,2,164,83.655,0,93
8,2024-06-03 08:20:15,60,782,2,28,15.47,0,91
8,2024-06-03 08:21:15,60,783,3,28,16.003869541805802,0,91
8,2024-06-03 08:22:15,60,422,4,28,16.05,0,89
8,2024-06-03 08:23:15,60,422,3,231,117.845,0,90
8,2024-06-03 08:24:15,60,423,4,28,16.055,0,89
8,2024-06-03 08:25:15,60,396,3,27,15.206890340834379,1,90
8,2024-06-03 08:26:15,60,397,3,278,140.625,1,89
8,2024-06-03 08:27:15,60,396,2,197,100.34336973243884,0,88
8,2024-06-03 08:28:15,60,377,3,28,15.96,0,88
8,2024-06-03 08:29:15,60,376,3,28,15.913952690874934,0,88
8,2024-06-03 08:30:15,60,375,4,28,16.009999999999998,0,88
8,2024-06-03 08:31:15,60,361,4,420,212.3,1,91
8,2024-06-03 08:32:15,60,360,4,165,84.98101672937436,0,91
8,2024-06-03 08:33:15,60,361,3,30,17.035730537842028,0,93
8,2024-06-03 08:34:15,60,347,4,28,16.045,0,106
8,2024-06-03 08:35:15,60,347,3,28,16.10477637142753,0,107
8,2024-06-03 08:36:15,60,345,3,30,16.983338083739,0,106
8,2024-06-03 08:37:15,60,457,3,28,15.97,1,108
8,2024-06-03 08:38:15,60,457,4,806,405.1241632072735,1,107
8,2024-06-03 08:39:15,60,457,4,95,49.944661667335254,1,109
8,2024-06-03 08:40:16,60,434,2,132,67.90499999999999,1,92
8,2024-06-03 08:41:16,60,436,3,506,254.965,0,91
8,2024-06-03 08:42:16,60,434,2,303,153.15,0,90
8,2024-06-03 08:43:16,60,333,2,28,15.46,0,100
8,2024-06-03 08:44:16,60,334,3,533,268.345,1,99
8,2024-06-03 08:45:16,60,333,2,483,243.09802218320266,0,100
8,2024-06-03 08:46:16,60,466,1,932,467.32,1,105
8,2024-06-03 08:47:16,60,466,1,28,14.97,0,105
8,2024-06-03 08:48:16,60,464,1,254,128.115,0,106
8,2024-06-03 08:49:16,60,362,3,947,475.275,1,90
8,2024-06-03 08:50:16,60,398,4,28,16.005,0,97
8,2024-06-03 08:51:16,60,386,4,28,16.075,0,91
8,2024-06-03 08:52:16,60,470,3,286,145.05408471169156,0,106
8,2024-06-03 08:53:16,60,352,3,1085,544.08,1,92
8,2024-06-03 08:54:16,60,433,3,665,334.2,0,93
8,2024-06-03 08:55:16,60,422,2,28,15.495000000000001,0,99
8,2024-06-03 08:56:16,60,440,3,1243,623.1,1,108
8,2024-06-03 08:57:16,60,366,3,27,15.367827229189619,0,94
8,2024-06-03 08:58:16,60,441,4,28,16.1,0,92
8,2024-06-03 08:59:16,60,368,3,28,15.53,0,95
8,2024-06-03 09:00:16,60,509,2,26,14.534722451182743,0,138
8,2024-06-03 09:01:16,60,484,3,28,15.5,1,99
8,2024-06-03 09:02:16,60,420,4,26,15.584895409605892,0,91
8,2024-06-03 09:03:16,60,490,3,28,15.649383939745055,1,97
8,2024-06-03 09:04:17,60,562,3,28,15.97,1,117
8,2024-06-03 09:05:17,60,437,3,1351,677.2172698373587,1,98
8,2024-06-03 09:06:17,60,607,3,195,99.155,0,96
8,2024-06-03 09:07:17,60,437,2,28,15.495000000000001,0,95
8,2024-06-03 09:08:17,60,524,3,28,15.54,0,112
8,2024-06-03 09:09:17,60,546,2,28,15.49,1,109
8,2024-06-03 09:10:17,60,547,3,28,15.51,0,95
8,2024-06-03 09:11:17,60,445,2,195,99.375,1,91
8,2024-06-03 09:12:17,60,544,3,925,464.41499999999996,0,94
8,2024-06-03 09:13:17,60,569,3,28,15.52,0,130
8,2024-06-03 09:14:17,60,568,2,28,15.802383545880724,1,131
8,2024-06-03 09:15:17,60,456,2,28,15.495000000000001,0,90
8,2024-06-03 09:16:17,60,456,3,438,220.635,1,90
8,2024-06-03 09:17:17,60,490,2,27,15.189558768893152,1,101
8,2024-06-03 09:18:17,60,488,3,28,15.545,0,102
8,2024-06-03 09:19:17,60,572,2,28,15.455,1,123
8,2024-06-03 09:20:17,60,571,3,973,488.53000000000003,0,124
8,2024-06-03 09:21:17,60,434,3,1525,764.91,1,111
8,2024-06-03 09:22:17,60,435,3,81,42.695,0,111
8,2024-06-03 09:23:17,60,602,2,28,15.48,1,94
8,2024-06-03 09:24:17,60,601,2,587,295.2540557357231,0,96
8,2024-06-03 09:25:17,60,528,3,28,15.5,0,88
8,2024-06-03 09:26:17,60,529,2,764,383.645,1,89
8,2024-06-03 09:27:17,60,546,2,31,17.285,0,149
8,2024-06-03 09:28:18,60,544,3,28,15.5,0,148
8,2024-06-03 09:29:18,60,571,2,388,195.615,1,99
8,2024-06-03 09:30:18,60,571,2,424,213.52213569229096,1,99
8,2024-06-03 09:31:18,60,500,2,28,15.48,0,92
8,2024-06-03 09:32:18,60,500,2,28,15.425,1,92
8,2024-06-03 09:33:18,60,564,1,30,16.02180442432243,9,94
8,2024-06-03 09:34:18,60,565,2,28,15.02,10,95
8,2024-06-03 09:35:18,60,695,3,599,301.069217616535,1,140
8,2024-06-03 09:36:18,60,695,2,28,15.64379561764883,0,140
8,2024-06-03 09:37:18,60,578,2,28,15.485,0,92
8,2024-06-03 09:38:18,60,733,1,28,14.95,1,103
8,2024-06-03 09:39:18,60,647,2,1315,658.965,1,93
8,2024-06-03 09:40:18,60,740,3,2335,1169.218529318169,0,149
8,2024-06-03 09:41:18,60,661,2,28,15.465,1,91
8,2024-06-03 09:42:18,60,684,3,594,298.6019750179799,0,102
8,2024-06-03 09:43:18,60,597,4,28,16.755354494246344,0,97
8,2024-06-03 09:44:18,60,738,3,28,15.667239643030594,1,107
8,2024-06-03 09:45:18,60,754,2,812,407.42932584749354,1,96
8,2024-06-03 09:46:18,60,635,2,345,174.44,0,92
8,2024-06-03 09:47:18,60,617,3,156,79.71,1,102
8,2024-06-03 09:48:18,60,813,0,27,13.998390301940898,0,137
8,2024-06-03 09:49:18,60,705,2,87,45.15028432356859,0,95
8,2024-06-03 09:50:18,60,735,3,814,408.92,0,125
8,2024-06-03 09:51:18,60,830,1,28,14.96,1,102
8,2024-06-03 09:52:19,60,761,3,719,361.385,1,116
8,2024-06-03 09:53:19,60,886,3,28,15.57,1,109
8,2024-06-03 09:54:19,60,890,3,971,487.225,1,94
8,2024-06-03 09:55:19,60,753,4,28,16.005,1,95
8,2024-06-03 09:56:19,60,970,4,267,135.875,0,149
8,2024-06-03 09:57:19,60,875,2,28,15.44,1,104
8,2024-06-03 09:58:19,60,869,2,28,15.47,0,133
8,2024-06-03 09:59:19,60,903,2,28,15.548552553469051,1,98
8,2024-06-03 10:00:19,60,913,3,28,15.5,0,124
8,2024-06-03 10:01:19,60,804,1,390,196.05,1,115
8,2024-06-03 10:02:19,60,950,3,121,62.315,1,99
8,2024-06-03 10:03:19,60,999,2,27,15.229213226994037,1,104
8,2024-06-03 10:04:19,60,961,2,28,15.48,0,159
8,2024-06-03 10:05:19,60,880,2,953,478.445,1,100
8,2024-06-03 10:06:19,60,1056,3,1428,715.785,0,145
8,2024-06-03 10:07:19,60,868,2,28,15.485,0,103
8,2024-06-03 10:08:19,60,1136,2,28,15.43,0,158
8,2024-06-03 10:09:19,60,995,2,1773,888.11709634145,0,130
8,2024-06-03 10:10:19,60,960,3,400,202.445,0,110
8,2024-06-03 10:11:19,60,1046,3,28,15.57,0,118
8,2024-06-03 10:12:19,60,1128,3,880,442.0890475287413,0,165
8,2024-06-03 10:13:19,60,1553,3,209,106.485,0,133
8,2024-06-03 10:14:19,60,1552,3,28,15.97,0,132
8,2024-06-03 10:15:19,60,1701,3,469,236.46,0,177
8,2024-06-03 10:16:20,60,1700,2,252,127.76,1,178
8,2024-06-03 10:17:20,60,1701,2,28,15.41,0,115
8,2024-06-03 10:18:20,60,1699,2,709,356.03,0,114
8,2024-06-03 10:19:20,60,1506,2,28,15.485,0,149
8,2024-06-03 10:20:20,60,1508,2,426,214.505,0,148
8,2024-06-03 10:21:20,60,1602,2,603,303.3532008591455,0,134
8,2024-06-03 10:22:20,60,1601,2,351,176.93310530746447,0,135
8,2024-06-03 10:23:20,60,1796,2,901,452.0307146921851,0,112
8,2024-06-03 10:24:20,60,1796,3,519,261.34,0,113
8,2024-06-03 10:25:20,60,1737,3,28,15.585,0,137
8,2024-06-03 10:26:20,60,1738,3,28,15.52,0,136
8,2024-06-03 10:27:20,60,1745,2,174,88.91212348817152,0,167
8,2024-06-03 10:28:20,60,1744,3,1018,510.60499999999996,1,168
8,2024-06-03 10:29:20,60,1435,2,42,22.794999999999998,0,108
8,2024-06-03 10:30:20,60,1436,3,253,128.48999999999998,0,108
8,2024-06-03 10:31:20,60,1618,3,94,48.53,0,168
8,2024-06-03 10:32:20,60,1620,2,1539,771.3629198567725,1,168
8,2024-06-03 10:33:20,60,1788,3,28,15.6,0,115
8,2024-06-03 10:34:20,60,1789,3,824,413.5211718863396,0,114
8,2024-06-03 10:35:20,60,1970,2,1084,543.74,0,159
8,2024-06-03 10:36:20,60,1968,2,27,15.179948974670083,0,159
8,2024-06-03 10:37:20,60,1657,2,678,340.8394502319069,0,110
8,2024-06-03 10:38:20,60,1657,3,28,15.950775337303188,0,109
8,2024-06-03 10:39:20,60,1552,2,28,15.44,1,116
8,2024-06-03 10:40:20,60,1553,3,28,15.504999999999999,0,114
8,2024-06-03 10:41:21,60,1670,1,844,423.3815293316349,0,144
8,2024-06-03 10:42:21,60,1670,2,1503,752.9207356587812,0,142
8,2024-06-03 10:43:21,60,1947,1,28,14.97,0,167
8,2024-06-03 10:44:21,60,1948,2,764,383.13,0,167
8,2024-06-03 10:45:21,60,1950,0,243,122.25500000000001,0,114
8,2024-06-03 10:46:21,60,1952,1,28,14.51,0,114
8,2024-06-03 10:47:21,60,1969,2,28,15.03,1,158
8,2024-06-03 10:48:21,60,1969,2,1173,587.59,0,158
8,2024-06-03 10:49:21,60,1599,2,28,15.765153718325223,1,115
8,2024-06-03 10:50:21,60,1599,3,28,15.53,1,115
8,2024-06-03 10:51:21,60,2187,3,226,114.675,1,182
8,2024-06-03 10:52:21,60,2188,2,1127,565.1369312447338,0,182
8,2024-06-03 10:53:21,60,2042,2,484,243.935,0,118
8,2024-06-03 10:54:21,60,2043,3,934,468.72,0,117
8,2024-06-03 10:55:21,60,1843,2,899,451.05,0,126
8,2024-06-03 10:56:21,60,1843,2,325,164.035,0,127
8,2024-06-03 10:57:21,60,2050,3,28,15.56,0,144
8,2024-06-03 10:58:21,60,2048,3,28,15.780831673141005,1,144
8,2024-06-03 10:59:21,60,1785,3,1175,589.442473547264,0,159
8,2024-06-03 11:00:21,60,1785,2,28,15.435,0,159
8,2024-06-03 11:01:21,60,1983,3,28,15.504999999999999,1,177
8,2024-06-03 11:02:21,60,1984,2,1455,729.095,0,179
8,2024-06-03 11:03:21,60,2306,3,28,16.105192055316298,0,228
8,2024-06-03 11:04:21,60,2306,3,590,296.5316880975795,0,226
8,2024-06-03 11:05:22,60,2195,3,65,34.556451064025005,0,203
8,2024-06-03 11:06:22,60,2195,3,28,15.55,1,203
8,2024-06-03 11:07:22,60,2041,1,28,14.955,0,220
8,2024-06-03 11:08:22,60,2039,2,28,15.02,0,221
8,2024-06-03 11:09:22,60,1754,2,198,100.795,0,164
8,2024-06-03 11:10:22,60,1753,2,1044,523.7245346840658,1,166
8,2024-06-03 11:11:22,60,2070,2,997,499.955,0,135
8,2024-06-03 11:12:22,60,2069,3,718,360.8426961632538,1,135
8,2024-06-03 11:13:22,60,2218,2,28,15.41,0,122
8,2024-06-03 11:14:22,60,2220,3,787,395.575,0,123
8,2024-06-03 11:15:22,60,2358,2,138,70.585,0,176
8,2024-06-03 11:16:22,60,2358,2,487,245.255,0,177
8,2024-06-03 11:17:22,60,2083,2,246,124.85499999999999,0,116
8,2024-06-03 11:18:22,60,2083,2,493,248.32,0,115
8,2024-06-03 11:19:22,60,1900,2,529,265.97,0,176
8,2024-06-03 11:20:22,60,1901,2,28,15.06,1,177
8,2024-06-03 11:21:22,60,2103,3,28,15.515,0,149
8,2024-06-03 11:22:22,60,2101,2,28,15.475,0,151
8,2024-06-03 11:23:22,60,2458,2,36,19.7,0,150
8,2024-06-03 11:24:22,60,2457,2,115,59.459999999999994,1,148
8,2024-06-03 11:25:22,60,2145,2,28,15.45,0,122
8,2024-06-03 11:26:22,60,2145,2,68,35.96,0,122
8,2024-06-03 11:27:23,60,2145,3,614,308.84707862706296,1,122
8,2024-06-03 11:28:23,60,2147,2,50,26.625,0,118
8,2024-06-03 11:29:23,60,2146,2,27,15.122670473990402,0,120
8,2024-06-03 11:30:23,60,2148,3,2051,1027.6401070840695,0,120
8,2024-06-03 11:31:23,60,1912,3,28,15.575,0,155
8,2024-06-03 11:32:23,60,1914,3,27,15.310679920392053,1,154
8,2024-06-03 11:33:23,60,1913,2,28,15.475,0,154
8,2024-06-03 11:34:23,60,2113,2,471,236.505,1,127
8,2024-06-03 11:35:23,60,2113,1,443,222.85000000000002,0,128
8,2024-06-03 11:36:23,60,2114,2,672,337.06,0,128
8,2024-06-03 11:37:23,60,2491,3,1325,664.115,1,143
8,2024-06-03 11:38:23,60,2493,2,403,203.405,1,143
8,2024-06-03 11:39:23,60,2492,3,28,15.504999999999999,1,144
8,2024-06-03 11:40:23,60,2372,3,28,15.504999999999999,0,187
8,2024-06-03 11:41:23,60,2373,3,25,14.493832338008428,0,189
8,2024-06-03 11:42:23,60,2371,2,28,15.36,0,188
8,2024-06-03 11:43:23,60,2241,3,28,15.6,0,115
8,2024-06-03 11:44:23,60,2241,3,29,16.088246823301112,1,115
8,2024-06-03 11:45:23,60,2241,3,341,172.45,1,114
8,2024-06-03 11:46:23,60,2081,1,28,14.915,0,153
8,2024-06-03 11:47:23,60,2079,1,120,61.315,1,154
